id,team_id,year,att,made,range
7135,1,2011,10,10,1
7136,1,2011,6,6,2
7137,1,2011,10,6,3
7138,1,2011,0,0,4
7139,1,2011,0,0,5
7140,2,2011,0,0,0
7141,2,2011,14,14,1
7142,2,2011,8,5,2
7143,2,2011,16,14,3
7144,2,2011,0,0,4
7145,2,2011,0,0,5
7146,3,2011,0,0,0
7147,3,2011,12,11,1
7148,3,2011,7,5,2
7149,3,2011,8,5,3
7150,3,2011,0,0,4
7151,3,2011,0,0,5
7152,4,2011,0,0,0
7153,4,2011,6,5,1
7154,4,2011,8,8,2
7155,4,2011,7,3,3
7156,4,2011,0,0,4
7157,4,2011,0,0,5
7158,5,2011,0,0,0
7159,5,2011,9,7,1
7160,5,2011,4,3,2
7161,5,2011,8,7,3
7162,5,2011,0,0,4
7163,5,2011,0,0,5
7164,6,2011,0,0,0
7165,6,2011,5,5,1
7166,6,2011,6,6,2
7167,6,2011,14,13,3
7168,6,2011,0,0,4
7169,6,2011,0,0,5
7170,7,2011,0,0,0
7171,7,2011,9,9,1
7172,7,2011,6,4,2
7173,7,2011,7,5,3
7174,7,2011,0,0,4
7175,7,2011,0,0,5
7176,8,2011,0,0,0
7177,8,2011,11,11,1
7178,8,2011,5,4,2
7179,8,2011,12,9,3
7180,8,2011,0,0,4
7181,8,2011,0,0,5
7182,9,2011,1,1,0
7183,9,2011,7,7,1
7184,9,2011,7,6,2
7185,9,2011,12,7,3
7186,9,2011,0,0,4
7187,9,2011,0,0,5
7188,10,2011,0,0,0
7189,10,2011,7,7,1
7190,10,2011,7,6,2
7191,10,2011,10,8,3
7192,10,2011,0,0,4
7193,10,2011,0,0,5
7194,12,2011,1,1,0
7195,12,2011,9,8,1
7196,12,2011,11,11,2
7197,12,2011,12,10,3
7198,12,2011,0,0,4
7199,12,2011,0,0,5
7200,13,2011,0,0,0
7201,13,2011,15,14,1
7202,13,2011,7,6,2
7203,13,2011,13,11,3
7204,13,2011,0,0,4
7205,13,2011,0,0,5
7206,14,2011,0,0,0
7207,14,2011,10,10,1
7208,14,2011,11,9,2
7209,14,2011,4,4,3
7210,14,2011,0,0,4
7211,14,2011,0,0,5
7212,15,2011,2,2,0
7213,15,2011,9,9,1
7214,15,2011,9,9,2
7215,15,2011,7,5,3
7216,15,2011,0,0,4
7217,15,2011,0,0,5
7218,16,2011,0,0,0
7219,16,2011,12,12,1
7220,16,2011,4,3,2
7221,16,2011,5,3,3
7222,16,2011,0,0,4
7223,16,2011,0,0,5
7224,17,2011,1,1,0
7225,17,2011,5,5,1
7226,17,2011,5,5,2
7227,17,2011,8,7,3
7228,17,2011,0,0,4
7229,17,2011,0,0,5
7230,18,2011,0,0,0
7231,18,2011,6,5,1
7232,18,2011,6,6,2
7233,18,2011,7,5,3
7234,18,2011,0,0,4
7235,18,2011,0,0,5
7236,19,2011,0,0,0
7237,19,2011,9,9,1
7238,19,2011,9,8,2
7239,19,2011,4,2,3
7240,19,2011,0,0,4
7241,19,2011,0,0,5
7242,0,2011,2,2,0
7243,0,2011,16,16,1
7244,0,2011,14,13,2
7245,0,2011,11,6,3
7246,0,2011,0,0,4
7247,0,2011,0,0,5
7248,20,2011,1,1,0
7249,20,2011,5,4,1
7250,20,2011,14,14,2
7251,20,2011,5,3,3
7252,20,2011,0,0,4
7253,20,2011,0,0,5
7254,21,2011,1,1,0
7255,21,2011,7,7,1
7256,21,2011,9,6,2
7257,21,2011,9,8,3
7258,21,2011,0,0,4
7259,21,2011,0,0,5
7260,22,2011,1,1,0
7261,22,2011,13,12,1
7262,22,2011,6,5,2
7263,22,2011,11,9,3
7264,22,2011,0,0,4
7265,22,2011,0,0,5
7266,23,2011,1,1,0
7267,23,2011,8,8,1
7268,23,2011,5,5,2
7269,23,2011,11,10,3
7270,23,2011,0,0,4
7271,23,2011,0,0,5
7272,24,2011,0,0,0
7273,24,2011,7,7,1
7274,24,2011,7,6,2
7275,24,2011,12,8,3
7276,24,2011,0,0,4
7277,24,2011,0,0,5
7278,25,2011,1,1,0
7279,25,2011,9,9,1
7280,25,2011,12,10,2
7281,25,2011,11,9,3
7282,25,2011,0,0,4
7283,25,2011,0,0,5
7284,11,2011,0,0,0
7285,11,2011,15,14,1
7286,11,2011,9,5,2
7287,11,2011,11,8,3
7288,11,2011,0,0,4
7289,11,2011,0,0,5
7290,26,2011,0,0,0
7291,26,2011,11,11,1
7292,26,2011,10,10,2
7293,26,2011,8,5,3
7294,26,2011,0,0,4
7295,26,2011,0,0,5
7296,27,2011,2,2,0
7297,27,2011,6,5,1
7298,27,2011,10,9,2
7299,27,2011,8,7,3
7300,27,2011,0,0,4
7301,27,2011,0,0,5
7302,28,2011,2,2,0
7303,28,2011,8,8,1
7304,28,2011,8,6,2
7305,28,2011,11,6,3
7306,28,2011,0,0,4
7307,28,2011,0,0,5
7308,29,2011,0,0,0
7309,29,2011,14,14,1
7310,29,2011,11,10,2
7311,29,2011,8,4,3
7312,29,2011,0,0,4
7313,29,2011,0,0,5
7314,30,2011,0,0,0
7315,30,2011,5,5,1
7316,30,2011,10,9,2
7317,30,2011,10,9,3
7318,30,2011,0,0,4
7319,30,2011,0,0,5
7320,31,2011,0,0,0
7321,31,2011,7,7,1
7322,31,2011,8,7,2
7323,31,2011,10,6,3
7324,31,2011,0,0,4
7325,31,2011,0,0,5
7326,1,2012,0,0,0
7327,1,2012,10,9,1
7328,1,2012,10,8,2
7329,1,2012,11,8,3
7330,1,2012,0,0,4
7331,1,2012,0,0,5
7332,2,2012,2,2,0
7333,2,2012,8,8,1
7334,2,2012,9,9,2
7335,2,2012,12,9,3
7336,2,2012,0,0,4
7337,2,2012,0,0,5
7338,3,2012,1,1,0
7339,3,2012,3,3,1
7340,3,2012,11,10,2
7341,3,2012,7,6,3
7342,3,2012,0,0,4
7343,3,2012,0,0,5
7344,4,2012,1,1,0
7345,4,2012,7,7,1
7346,4,2012,11,10,2
7347,4,2012,9,5,3
7348,4,2012,0,0,4
7349,4,2012,0,0,5
7350,5,2012,0,0,0
7351,5,2012,9,8,1
7352,5,2012,9,8,2
7353,5,2012,6,6,3
7354,5,2012,0,0,4
7355,5,2012,0,0,5
7356,6,2012,0,0,0
7357,6,2012,7,7,1
7358,6,2012,4,3,2
7359,6,2012,13,12,3
7360,6,2012,0,0,4
7361,6,2012,0,0,5
7362,7,2012,0,0,0
7363,7,2012,6,6,1
7364,7,2012,10,9,2
7365,7,2012,10,8,3
7366,7,2012,0,0,4
7367,7,2012,0,0,5
7368,8,2012,2,2,0
7369,8,2012,8,8,1
7370,8,2012,6,6,2
7371,8,2012,7,7,3
7372,8,2012,0,0,4
7373,8,2012,0,0,5
7374,9,2012,0,0,0
7375,9,2012,5,4,1
7376,9,2012,15,12,2
7377,9,2012,12,10,3
7378,9,2012,0,0,4
7379,9,2012,0,0,5
7380,10,2012,1,1,0
7381,10,2012,8,8,1
7382,10,2012,7,4,2
7383,10,2012,10,9,3
7384,10,2012,0,0,4
7385,10,2012,0,0,5
7386,12,2012,1,1,0
7387,12,2012,5,5,1
7388,12,2012,13,13,2
7389,12,2012,7,7,3
7390,12,2012,0,0,4
7391,12,2012,0,0,5
7392,13,2012,0,0,0
7393,13,2012,3,3,1
7394,13,2012,9,9,2
7395,13,2012,13,9,3
7396,13,2012,0,0,4
7397,13,2012,0,0,5
7398,14,2012,0,0,0
7399,14,2012,9,8,1
7400,14,2012,9,8,2
7401,14,2012,12,11,3
7402,14,2012,0,0,4
7403,14,2012,0,0,5
7404,15,2012,1,1,0
7405,15,2012,9,8,1
7406,15,2012,11,10,2
7407,15,2012,13,10,3
7408,15,2012,0,0,4
7409,15,2012,0,0,5
7410,16,2012,0,0,0
7411,16,2012,11,11,1
7412,16,2012,16,14,2
7413,16,2012,9,7,3
7414,16,2012,0,0,4
7415,16,2012,0,0,5
7416,17,2012,1,1,0
7417,17,2012,4,4,1
7418,17,2012,8,8,2
7419,17,2012,13,11,3
7420,17,2012,0,0,4
7421,17,2012,0,0,5
7422,18,2012,0,0,0
7423,18,2012,8,7,1
7424,18,2012,8,6,2
7425,18,2012,7,5,3
7426,18,2012,0,0,4
7427,18,2012,0,0,5
7428,19,2012,1,1,0
7429,19,2012,3,3,1
7430,19,2012,10,10,2
7431,19,2012,19,16,3
7432,19,2012,0,0,4
7433,19,2012,0,0,5
7434,0,2012,1,1,0
7435,0,2012,9,8,1
7436,0,2012,13,11,2
7437,0,2012,13,7,3
7438,0,2012,0,0,4
7439,0,2012,0,0,5
7440,20,2012,0,0,0
7441,20,2012,5,5,1
7442,20,2012,7,5,2
7443,20,2012,12,9,3
7444,20,2012,0,0,4
7445,20,2012,0,0,5
7446,21,2012,0,0,0
7447,21,2012,5,5,1
7448,21,2012,6,6,2
7449,21,2012,7,4,3
7450,21,2012,0,0,4
7451,21,2012,0,0,5
7452,22,2012,0,0,0
7453,22,2012,8,8,1
7454,22,2012,12,10,2
7455,22,2012,13,9,3
7456,22,2012,0,0,4
7457,22,2012,0,0,5
7458,23,2012,1,1,0
7459,23,2012,9,9,1
7460,23,2012,10,10,2
7461,23,2012,5,5,3
7462,23,2012,0,0,4
7463,23,2012,0,0,5
7464,24,2012,1,1,0
7465,24,2012,4,4,1
7466,24,2012,6,4,2
7467,24,2012,7,7,3
7468,24,2012,0,0,4
7469,24,2012,0,0,5
7470,25,2012,0,0,0
7471,25,2012,8,8,1
7472,25,2012,8,8,2
7473,25,2012,13,10,3
7474,25,2012,0,0,4
7475,25,2012,0,0,5
7476,11,2012,0,0,0
7477,11,2012,4,4,1
7478,11,2012,8,5,2
7479,11,2012,15,14,3
7480,11,2012,0,0,4
7481,11,2012,0,0,5
7482,26,2012,0,0,0
7483,26,2012,9,9,1
7484,26,2012,6,4,2
7485,26,2012,3,2,3
7486,26,2012,0,0,4
7487,26,2012,0,0,5
7488,27,2012,1,1,0
7489,27,2012,7,7,1
7490,27,2012,10,10,2
7491,27,2012,5,5,3
7492,27,2012,0,0,4
7493,27,2012,0,0,5
7494,28,2012,0,0,0
7495,28,2012,8,7,1
7496,28,2012,8,8,2
7497,28,2012,12,12,3
7498,28,2012,0,0,4
7499,28,2012,0,0,5
7500,29,2012,1,1,0
7501,29,2012,8,8,1
7502,29,2012,11,11,2
7503,29,2012,9,7,3
7504,29,2012,0,0,4
7505,29,2012,0,0,5
7506,30,2012,0,0,0
7507,30,2012,6,6,1
7508,30,2012,13,13,2
7509,30,2012,10,5,3
7510,30,2012,0,0,4
7511,30,2012,0,0,5
7512,31,2012,0,0,0
7513,31,2012,10,10,1
7514,31,2012,9,8,2
7515,31,2012,9,7,3
7516,31,2012,0,0,4
7517,31,2012,0,0,5
7518,1,2013,0,0,0
7519,1,2013,11,11,1
7520,1,2013,7,6,2
7521,1,2013,7,6,3
7522,1,2013,3,3,4
7523,1,2013,1,0,5
7524,2,2013,0,0,0
7525,2,2013,2,2,1
7526,2,2013,7,6,2
7527,2,2013,9,7,3
7528,2,2013,4,3,4
7529,2,2013,0,0,5
7530,3,2013,0,0,0
7531,3,2013,13,13,1
7532,3,2013,6,6,2
7533,3,2013,11,10,3
7534,3,2013,6,4,4
7535,3,2013,0,0,5
7536,4,2013,2,2,0
7537,4,2013,4,4,1
7538,4,2013,5,5,2
7539,4,2013,8,8,3
7540,4,2013,6,5,4
7541,4,2013,1,1,5
7542,5,2013,0,0,0
7543,5,2013,7,7,1
7544,5,2013,6,5,2
7545,5,2013,9,7,3
7546,5,2013,4,2,4
7547,5,2013,0,0,5
7548,6,2013,0,0,0
7549,6,2013,3,3,1
7550,6,2013,14,12,2
7551,6,2013,6,4,3
7552,6,2013,6,4,4
7553,6,2013,0,0,5
7554,7,2013,0,0,0
7555,7,2013,11,9,1
7556,7,2013,8,7,2
7557,7,2013,12,11,3
7558,7,2013,5,3,4
7559,7,2013,0,0,5
7560,8,2013,1,1,0
7561,8,2013,9,9,1
7562,8,2013,16,13,2
7563,8,2013,9,9,3
7564,8,2013,2,2,4
7565,8,2013,0,0,5
7566,9,2013,0,0,0
7567,9,2013,6,6,1
7568,9,2013,10,9,2
7569,9,2013,8,6,3
7570,9,2013,4,1,4
7571,9,2013,0,0,5
7572,10,2013,0,0,0
7573,10,2013,6,6,1
7574,10,2013,11,10,2
7575,10,2013,17,15,3
7576,10,2013,6,4,4
7577,10,2013,0,0,5
7578,12,2013,2,2,0
7579,12,2013,2,2,1
7580,12,2013,9,8,2
7581,12,2013,10,10,3
7582,12,2013,7,6,4
7583,12,2013,0,0,5
7584,13,2013,1,1,0
7585,13,2013,4,4,1
7586,13,2013,12,10,2
7587,13,2013,10,8,3
7588,13,2013,7,3,4
7589,13,2013,0,0,5
7590,14,2013,0,0,0
7591,14,2013,8,8,1
7592,14,2013,8,7,2
7593,14,2013,10,7,3
7594,14,2013,1,1,4
7595,14,2013,1,0,5
7596,15,2013,0,0,0
7597,15,2013,9,9,1
7598,15,2013,8,7,2
7599,15,2013,5,5,3
7600,15,2013,5,3,4
7601,15,2013,0,0,5
7602,16,2013,0,0,0
7603,16,2013,8,8,1
7604,16,2013,8,7,2
7605,16,2013,8,7,3
7606,16,2013,2,1,4
7607,16,2013,0,0,5
7608,17,2013,0,0,0
7609,17,2013,3,3,1
7610,17,2013,12,12,2
7611,17,2013,5,4,3
7612,17,2013,4,4,4
7613,17,2013,1,0,5
7614,18,2013,0,0,0
7615,18,2013,8,8,1
7616,18,2013,11,10,2
7617,18,2013,14,12,3
7618,18,2013,3,3,4
7619,18,2013,0,0,5
7620,19,2013,1,1,0
7621,19,2013,5,5,1
7622,19,2013,8,6,2
7623,19,2013,7,4,3
7624,19,2013,3,3,4
7625,19,2013,0,0,5
7626,0,2013,0,0,0
7627,0,2013,13,12,1
7628,0,2013,6,6,2
7629,0,2013,11,10,3
7630,0,2013,5,4,4
7631,0,2013,1,0,5
7632,20,2013,1,1,0
7633,20,2013,13,13,1
7634,20,2013,8,8,2
7635,20,2013,8,6,3
7636,20,2013,7,5,4
7637,20,2013,0,0,5
7638,21,2013,0,0,0
7639,21,2013,9,9,1
7640,21,2013,5,4,2
7641,21,2013,7,5,3
7642,21,2013,6,6,4
7643,21,2013,0,0,5
7644,22,2013,1,1,0
7645,22,2013,8,8,1
7646,22,2013,13,13,2
7647,22,2013,13,11,3
7648,22,2013,6,5,4
7649,22,2013,0,0,5
7650,23,2013,0,0,0
7651,23,2013,6,6,1
7652,23,2013,6,4,2
7653,23,2013,11,8,3
7654,23,2013,7,3,4
7655,23,2013,0,0,5
7656,24,2013,0,0,0
7657,24,2013,7,7,1
7658,24,2013,10,10,2
7659,24,2013,9,8,3
7660,24,2013,2,1,4
7661,24,2013,0,0,5
7662,25,2013,0,0,0
7663,25,2013,10,10,1
7664,25,2013,13,12,2
7665,25,2013,11,10,3
7666,25,2013,6,5,4
7667,25,2013,1,1,5
7668,11,2013,0,0,0
7669,11,2013,6,5,1
7670,11,2013,10,10,2
7671,11,2013,7,5,3
7672,11,2013,3,1,4
7673,11,2013,0,0,5
7674,26,2013,2,2,0
7675,26,2013,7,6,1
7676,26,2013,8,5,2
7677,26,2013,14,10,3
7678,26,2013,1,1,4
7679,26,2013,0,0,5
7680,27,2013,0,0,0
7681,27,2013,11,10,1
7682,27,2013,9,9,2
7683,27,2013,12,11,3
7684,27,2013,3,3,4
7685,27,2013,0,0,5
7686,28,2013,0,0,0
7687,28,2013,9,9,1
7688,28,2013,15,13,2
7689,28,2013,8,8,3
7690,28,2013,0,0,4
7691,28,2013,0,0,5
7692,29,2013,1,1,0
7693,29,2013,7,7,1
7694,29,2013,5,5,2
7695,29,2013,17,12,3
7696,29,2013,5,1,4
7697,29,2013,0,0,5
7698,30,2013,0,0,0
7699,30,2013,10,10,1
7700,30,2013,9,8,2
7701,30,2013,7,5,3
7702,30,2013,3,2,4
7703,30,2013,0,0,5
7704,31,2013,0,0,0
7705,31,2013,7,7,1
7706,31,2013,12,12,2
7707,31,2013,6,5,3
7708,31,2013,5,2,4
7709,31,2013,0,0,5
7710,1,2014,0,0,0
7711,1,2014,5,5,1
7712,1,2014,4,3,2
7713,1,2014,6,4,3
7714,1,2014,1,0,4
7715,1,2014,0,0,5
7716,2,2014,0,0,0
7717,2,2014,6,6,1
7718,2,2014,12,10,2
7719,2,2014,12,10,3
7720,2,2014,3,0,4
7721,2,2014,0,0,5
7722,3,2014,0,0,0
7723,3,2014,9,9,1
7724,3,2014,13,12,2
7725,3,2014,8,7,3
7726,3,2014,8,6,4
7727,3,2014,0,0,5
7728,4,2014,2,2,0
7729,4,2014,9,9,1
7730,4,2014,8,7,2
7731,4,2014,7,5,3
7732,4,2014,3,1,4
7733,4,2014,0,0,5
7734,5,2014,0,0,0
7735,5,2014,6,6,1
7736,5,2014,15,12,2
7737,5,2014,8,6,3
7738,5,2014,2,1,4
7739,5,2014,1,0,5
7740,6,2014,0,0,0
7741,6,2014,3,2,1
7742,6,2014,8,7,2
7743,6,2014,7,6,3
7744,6,2014,6,5,4
7745,6,2014,0,0,5
7746,7,2014,0,0,0
7747,7,2014,5,5,1
7748,7,2014,14,12,2
7749,7,2014,11,10,3
7750,7,2014,3,2,4
7751,7,2014,0,0,5
7752,8,2014,1,1,0
7753,8,2014,6,6,1
7754,8,2014,9,8,2
7755,8,2014,6,4,3
7756,8,2014,4,3,4
7757,8,2014,0,0,5
7758,9,2014,1,1,0
7759,9,2014,10,10,1
7760,9,2014,7,6,2
7761,9,2014,10,7,3
7762,9,2014,2,1,4
7763,9,2014,0,0,5
7764,10,2014,0,0,0
7765,10,2014,10,10,1
7766,10,2014,10,10,2
7767,10,2014,8,7,3
7768,10,2014,3,3,4
7769,10,2014,0,0,5
7770,12,2014,0,0,0
7771,12,2014,6,6,1
7772,12,2014,7,6,2
7773,12,2014,9,8,3
7774,12,2014,7,5,4
7775,12,2014,0,0,5
7776,13,2014,1,1,0
7777,13,2014,12,12,1
7778,13,2014,8,7,2
7779,13,2014,10,6,3
7780,13,2014,6,3,4
7781,13,2014,0,0,5
7782,14,2014,0,0,0
7783,14,2014,10,10,1
7784,14,2014,16,14,2
7785,14,2014,6,4,3
7786,14,2014,4,4,4
7787,14,2014,0,0,5
7788,15,2014,0,0,0
7789,15,2014,10,10,1
7790,15,2014,4,4,2
7791,15,2014,8,8,3
7792,15,2014,10,7,4
7793,15,2014,0,0,5
7794,16,2014,1,1,0
7795,16,2014,7,6,1
7796,16,2014,9,9,2
7797,16,2014,5,4,3
7798,16,2014,4,4,4
7799,16,2014,0,0,5
7800,17,2014,0,0,0
7801,17,2014,3,3,1
7802,17,2014,8,7,2
7803,17,2014,9,7,3
7804,17,2014,6,3,4
7805,17,2014,0,0,5
7806,18,2014,0,0,0
7807,18,2014,13,13,1
7808,18,2014,7,7,2
7809,18,2014,13,9,3
7810,18,2014,6,3,4
7811,18,2014,0,0,5
7812,19,2014,0,0,0
7813,19,2014,10,10,1
7814,19,2014,6,5,2
7815,19,2014,14,6,3
7816,19,2014,8,4,4
7817,19,2014,0,0,5
7818,0,2014,0,0,0
7819,0,2014,6,6,1
7820,0,2014,9,8,2
7821,0,2014,7,5,3
7822,0,2014,8,6,4
7823,0,2014,1,0,5
7824,20,2014,0,0,0
7825,20,2014,7,7,1
7826,20,2014,12,11,2
7827,20,2014,7,5,3
7828,20,2014,7,4,4
7829,20,2014,0,0,5
7830,21,2014,0,0,0
7831,21,2014,7,7,1
7832,21,2014,13,12,2
7833,21,2014,12,9,3
7834,21,2014,2,1,4
7835,21,2014,1,0,5
7836,22,2014,1,1,0
7837,22,2014,11,11,1
7838,22,2014,11,10,2
7839,22,2014,13,12,3
7840,22,2014,1,1,4
7841,22,2014,0,0,5
7842,23,2014,0,0,0
7843,23,2014,2,2,1
7844,23,2014,5,5,2
7845,23,2014,10,9,3
7846,23,2014,5,3,4
7847,23,2014,0,0,5
7848,24,2014,1,1,0
7849,24,2014,7,6,1
7850,24,2014,12,10,2
7851,24,2014,3,2,3
7852,24,2014,7,5,4
7853,24,2014,0,0,5
7854,25,2014,0,0,0
7855,25,2014,10,10,1
7856,25,2014,11,11,2
7857,25,2014,4,4,3
7858,25,2014,8,4,4
7859,25,2014,1,0,5
7860,11,2014,0,0,0
7861,11,2014,11,11,1
7862,11,2014,7,6,2
7863,11,2014,8,7,3
7864,11,2014,1,0,4
7865,11,2014,0,0,5
7866,26,2014,0,0,0
7867,26,2014,6,6,1
7868,26,2014,9,9,2
7869,26,2014,5,3,3
7870,26,2014,2,1,4
7871,26,2014,0,0,5
7872,27,2014,0,0,0
7873,27,2014,10,10,1
7874,27,2014,10,10,2
7875,27,2014,13,9,3
7876,27,2014,4,2,4
7877,27,2014,0,0,5
7878,28,2014,0,0,0
7879,28,2014,13,12,1
7880,28,2014,6,6,2
7881,28,2014,10,10,3
7882,28,2014,3,1,4
7883,28,2014,0,0,5
7884,29,2014,0,0,0
7885,29,2014,7,6,1
7886,29,2014,15,13,2
7887,29,2014,8,7,3
7888,29,2014,5,4,4
7889,29,2014,0,0,5
7890,30,2014,0,0,0
7891,30,2014,5,5,1
7892,30,2014,7,7,2
7893,30,2014,8,5,3
7894,30,2014,2,2,4
7895,30,2014,0,0,5
7896,31,2014,2,2,0
7897,31,2014,5,4,1
7898,31,2014,10,8,2
7899,31,2014,9,7,3
7900,31,2014,8,5,4
7901,31,2014,1,0,5
7902,1,2015,1,1,0
7903,1,2015,8,8,1
7904,1,2015,12,10,2
7905,1,2015,9,7,3
7906,1,2015,9,7,4
7907,1,2015,0,0,5
7908,2,2015,0,0,0
7909,2,2015,6,6,1
7910,2,2015,6,5,2
7911,2,2015,13,10,3
7912,2,2015,3,2,4
7913,2,2015,0,0,5
7914,3,2015,0,0,0
7915,3,2015,5,5,1
7916,3,2015,9,8,2
7917,3,2015,8,7,3
7918,3,2015,5,3,4
7919,3,2015,0,0,5
7920,4,2015,0,0,0
7921,4,2015,12,12,1
7922,4,2015,8,8,2
7923,4,2015,8,5,3
7924,4,2015,7,5,4
7925,4,2015,0,0,5
7926,5,2015,0,0,0
7927,5,2015,11,11,1
7928,5,2015,10,10,2
7929,5,2015,9,7,3
7930,5,2015,2,0,4
7931,5,2015,0,0,5
7932,6,2015,0,0,0
7933,6,2015,11,10,1
7934,6,2015,11,10,2
7935,6,2015,9,4,3
7936,6,2015,9,5,4
7937,6,2015,0,0,5
7938,7,2015,1,1,0
7939,7,2015,12,12,1
7940,7,2015,9,9,2
7941,7,2015,7,6,3
7942,7,2015,2,0,4
7943,7,2015,0,0,5
7944,8,2015,0,0,0
7945,8,2015,4,4,1
7946,8,2015,7,7,2
7947,8,2015,16,11,3
7948,8,2015,4,4,4
7949,8,2015,1,0,5
7950,9,2015,0,0,0
7951,9,2015,8,7,1
7952,9,2015,10,10,2
7953,9,2015,11,9,3
7954,9,2015,7,4,4
7955,9,2015,1,0,5
7956,10,2015,0,0,0
7957,10,2015,8,7,1
7958,10,2015,6,6,2
7959,10,2015,8,8,3
7960,10,2015,5,4,4
7961,10,2015,0,0,5
7962,12,2015,0,0,0
7963,12,2015,9,9,1
7964,12,2015,10,10,2
7965,12,2015,7,6,3
7966,12,2015,6,5,4
7967,12,2015,0,0,5
7968,13,2015,1,1,0
7969,13,2015,3,3,1
7970,13,2015,4,4,2
7971,13,2015,6,4,3
7972,13,2015,1,1,4
7973,13,2015,1,0,5
7974,14,2015,0,0,0
7975,14,2015,5,5,1
7976,14,2015,11,9,2
7977,14,2015,6,5,3
7978,14,2015,4,2,4
7979,14,2015,0,0,5
7980,15,2015,1,1,0
7981,15,2015,6,6,1
7982,15,2015,8,7,2
7983,15,2015,13,8,3
7984,15,2015,3,3,4
7985,15,2015,0,0,5
7986,16,2015,1,1,0
7987,16,2015,6,6,1
7988,16,2015,12,12,2
7989,16,2015,10,8,3
7990,16,2015,3,3,4
7991,16,2015,0,0,5
7992,17,2015,0,0,0
7993,17,2015,10,9,1
7994,17,2015,8,8,2
7995,17,2015,8,6,3
7996,17,2015,4,3,4
7997,17,2015,0,0,5
7998,18,2015,0,0,0
7999,18,2015,6,6,1
8000,18,2015,10,10,2
8001,18,2015,14,9,3
8002,18,2015,3,2,4
8003,18,2015,0,0,5
8004,19,2015,0,0,0
8005,19,2015,3,3,1
8006,19,2015,9,8,2
8007,19,2015,6,6,3
8008,19,2015,6,5,4
8009,19,2015,0,0,5
8010,0,2015,0,0,0
8011,0,2015,10,9,1
8012,0,2015,6,6,2
8013,0,2015,8,6,3
8014,0,2015,3,3,4
8015,0,2015,0,0,5
8016,20,2015,1,1,0
8017,20,2015,7,7,1
8018,20,2015,4,4,2
8019,20,2015,11,8,3
8020,20,2015,5,4,4
8021,20,2015,0,0,5
8022,21,2015,1,1,0
8023,21,2015,10,10,1
8024,21,2015,5,4,2
8025,21,2015,16,13,3
8026,21,2015,4,2,4
8027,21,2015,0,0,5
8028,22,2015,0,0,0
8029,22,2015,6,6,1
8030,22,2015,11,11,2
8031,22,2015,14,12,3
8032,22,2015,5,4,4
8033,22,2015,0,0,5
8034,23,2015,0,0,0
8035,23,2015,7,7,1
8036,23,2015,6,5,2
8037,23,2015,8,5,3
8038,23,2015,5,4,4
8039,23,2015,0,0,5
8040,24,2015,1,1,0
8041,24,2015,2,2,1
8042,24,2015,11,10,2
8043,24,2015,8,5,3
8044,24,2015,6,2,4
8045,24,2015,3,1,5
8046,25,2015,0,0,0
8047,25,2015,10,10,1
8048,25,2015,9,9,2
8049,25,2015,11,10,3
8050,25,2015,10,4,4
8051,25,2015,0,0,5
8052,11,2015,0,0,0
8053,11,2015,7,7,1
8054,11,2015,9,9,2
8055,11,2015,10,8,3
8056,11,2015,4,2,4
8057,11,2015,0,0,5
8058,26,2015,0,0,0
8059,26,2015,6,5,1
8060,26,2015,9,7,2
8061,26,2015,6,3,3
8062,26,2015,5,3,4
8063,26,2015,0,0,5
8064,27,2015,0,0,0
8065,27,2015,9,9,1
8066,27,2015,7,7,2
8067,27,2015,9,7,3
8068,27,2015,6,6,4
8069,27,2015,0,0,5
8070,28,2015,1,1,0
8071,28,2015,11,11,1
8072,28,2015,9,9,2
8073,28,2015,19,12,3
8074,28,2015,2,2,4
8075,28,2015,0,0,5
8076,29,2015,1,1,0
8077,29,2015,6,6,1
8078,29,2015,8,8,2
8079,29,2015,7,6,3
8080,29,2015,5,2,4
8081,29,2015,0,0,5
8082,30,2015,0,0,0
8083,30,2015,3,3,1
8084,30,2015,3,3,2
8085,30,2015,7,7,3
8086,30,2015,3,1,4
8087,30,2015,0,0,5
8088,31,2015,0,0,0
8089,31,2015,9,9,1
8090,31,2015,15,13,2
8091,31,2015,7,6,3
8092,31,2015,8,6,4
8093,31,2015,0,0,5
8094,0,2016,0,0,0
8095,0,2016,4,4,1
8096,0,2016,6,6,2
8097,0,2016,9,7,3
8098,0,2016,2,1,4
8099,0,2016,0,0,5
8100,1,2016,0,0,0
8101,1,2016,8,7,1
8102,1,2016,8,7,2
8103,1,2016,4,3,3
8104,1,2016,3,1,4
8105,1,2016,0,0,5
8106,2,2016,0,0,0
8107,2,2016,13,13,1
8108,2,2016,10,9,2
8109,2,2016,9,6,3
8110,2,2016,3,0,4
8111,2,2016,0,0,5
8112,3,2016,1,1,0
8113,3,2016,8,8,1
8114,3,2016,5,5,2
8115,3,2016,9,4,3
8116,3,2016,2,1,4
8117,3,2016,0,0,5
8118,4,2016,0,0,0
8119,4,2016,9,9,1
8120,4,2016,10,10,2
8121,4,2016,9,7,3
8122,4,2016,5,3,4
8123,4,2016,1,0,5
8124,5,2016,0,0,0
8125,5,2016,6,6,1
8126,5,2016,7,7,2
8127,5,2016,12,7,3
8128,5,2016,2,1,4
8129,5,2016,0,0,5
8130,6,2016,0,0,0
8131,6,2016,5,5,1
8132,6,2016,15,13,2
8133,6,2016,10,4,3
