id,team_id,year,playtype_id,att,cmp,yds,1st,td_allowed,sack
634,15,1981,1,459,0,1666,187,10,0
635,16,1981,1,553,0,1891,211,10,0
636,18,1981,1,465,0,1867,223,19,0
637,19,1981,1,469,0,1623,186,14,0
638,30,1981,1,549,0,2411,276,16,0
639,20,1981,1,546,0,2098,282,21,0
640,22,1981,1,644,0,2950,310,20,0
641,23,1981,1,524,0,1832,200,15,0
642,24,1981,1,585,0,2397,250,19,0
643,11,1981,1,532,0,2161,266,17,0
644,26,1981,1,504,0,1916,253,17,0
645,27,1981,1,588,0,2806,335,20,0
646,28,1981,1,500,0,1869,228,10,0
647,31,1981,1,540,0,2045,228,15,0
648,0,1982,0,278,158,1836,176,14,15
649,1,1982,0,294,164,1949,204,14,30
650,2,1982,0,306,187,2043,205,12,22
651,3,1982,0,256,114,1300,144,8,12
652,4,1982,0,307,172,2234,208,14,16
653,5,1982,0,266,144,1822,189,9,22
654,6,1982,0,254,145,1384,152,10,25
655,7,1982,0,291,174,1853,196,16,23
656,8,1982,0,342,233,2292,238,10,19
657,9,1982,0,262,155,1667,183,12,15
658,10,1982,0,246,138,1823,179,18,11
659,12,1982,0,289,152,1742,189,10,32
660,13,1982,0,226,119,1027,130,7,29
661,14,1982,0,285,168,1907,202,14,30
662,15,1982,0,280,157,1804,167,12,18
663,16,1982,0,244,148,1566,169,10,31
664,18,1982,0,298,159,1646,179,10,20
665,19,1982,0,288,155,1868,192,11,32
666,30,1982,0,284,179,2213,212,18,31
667,20,1982,0,327,177,1775,191,9,20
668,22,1982,0,267,142,1519,176,9,20
669,23,1982,0,375,193,2288,242,11,38
670,24,1982,0,281,175,2131,214,16,18
671,11,1982,0,275,146,1614,187,8,32
672,26,1982,0,245,149,1633,162,11,31
673,27,1982,0,246,138,1333,136,4,17
674,28,1982,0,329,176,2112,223,12,34
675,31,1982,0,292,157,1875,174,11,30
676,0,1982,1,303,0,1199,142,9,0
677,1,1982,1,261,0,902,106,4,0
678,2,1982,1,223,0,850,122,8,0
679,3,1982,1,268,0,1034,123,6,0
680,4,1982,1,293,0,935,99,8,0
681,5,1982,1,306,0,1292,164,13,0
682,6,1982,1,285,0,1058,144,9,0
683,7,1982,1,256,0,995,116,5,0
684,8,1982,1,230,0,961,127,10,0
685,9,1982,1,280,0,1065,138,7,0
686,10,1982,1,348,0,1473,172,10,0
687,12,1982,1,260,0,1011,113,5,0
688,13,1982,1,293,0,1285,145,7,0
689,14,1982,1,299,0,1031,135,5,0
690,15,1982,1,253,0,1044,133,13,0
691,16,1982,1,301,0,1118,104,7,0
692,18,1982,1,269,0,983,108,5,0
693,19,1982,1,271,0,854,102,6,0
694,30,1982,1,298,0,1225,137,10,0
695,20,1982,1,275,0,932,119,9,0
696,22,1982,1,315,0,1289,175,9,0
697,23,1982,1,234,0,778,106,12,0
698,24,1982,1,307,0,1202,149,13,0
699,11,1982,1,247,0,946,94,8,0
700,26,1982,1,255,0,974,116,8,0
701,27,1982,1,337,0,1461,172,12,0
702,28,1982,1,236,0,762,97,5,0
703,31,1982,1,260,0,1020,99,8,0
704,0,1983,0,526,322,3253,182,23,57
705,1,1983,0,490,249,3132,153,15,51
706,2,1983,0,502,288,2828,155,17,41
707,3,1983,0,480,286,3306,148,22,32
708,4,1983,0,552,307,3671,186,18,38
709,5,1983,0,469,280,3077,157,22,32
710,6,1983,0,490,300,3315,172,15,42
711,7,1983,0,519,290,3167,162,24,59
712,8,1983,0,544,330,3782,186,28,31
713,9,1983,0,500,261,3111,160,21,35
714,10,1983,0,488,281,3522,169,31,41
715,12,1983,0,558,299,3928,181,27,57
716,13,1983,0,480,277,3002,151,19,49
717,14,1983,0,430,247,2792,150,20,36
718,15,1983,0,493,313,3517,186,28,31
719,16,1983,0,493,283,3261,169,26,44
720,18,1983,0,463,269,2923,152,22,48
721,19,1983,0,515,297,3112,160,21,43
722,30,1983,0,424,252,2845,151,26,31
723,20,1983,0,518,300,3762,187,20,41
724,22,1983,0,514,277,3295,173,19,39
725,23,1983,0,531,282,3162,171,20,57
726,24,1983,0,556,319,3611,179,18,33
727,11,1983,0,570,301,3975,193,28,51
728,26,1983,0,496,271,2691,159,20,56
729,27,1983,0,521,311,3831,196,33,43
730,28,1983,0,447,238,2899,151,19,50
731,31,1983,0,478,263,2903,150,23,47
732,0,1983,1,449,0,1936,99,10,0
733,1,1983,1,482,0,2000,114,20,0
734,2,1983,1,430,0,1499,97,16,0
735,3,1983,1,566,0,2503,148,14,0
736,4,1983,1,509,0,1938,118,14,0
737,5,1983,1,528,0,2065,138,15,0
738,6,1983,1,561,0,2082,123,19,0
739,7,1983,1,443,0,1838,111,23,0
740,8,1983,1,552,0,2173,138,26,0
741,9,1983,1,554,0,2275,135,18,0
742,10,1983,1,516,0,2118,123,13,0
743,12,1983,1,410,0,1499,83,12,0
744,13,1983,1,460,0,2037,119,11,0
745,14,1983,1,633,0,2655,146,14,0
746,15,1983,1,499,0,2309,139,20,0
747,16,1983,1,502,0,1733,97,10,0
748,18,1983,1,547,0,2378,125,13,0
749,19,1983,1,503,0,2104,135,11,0
750,30,1983,1,576,0,2787,161,23,0
751,20,1983,1,597,0,2641,173,28,0
752,22,1983,1,549,0,2281,131,9,0
753,23,1983,1,436,0,1586,85,13,0
754,24,1983,1,489,0,1781,118,21,0
755,11,1983,1,349,0,1289,74,9,0
756,26,1983,1,472,0,2000,109,11,0
757,27,1983,1,511,0,2198,125,14,0
758,28,1983,1,509,0,1833,102,14,0
759,31,1983,1,579,0,2584,148,16,0
760,0,1984,0,546,298,3381,173,14,51
761,1,1984,0,435,198,2486,122,14,72
762,2,1984,0,517,302,3391,189,15,40
763,3,1984,0,495,300,3476,185,32,26
764,4,1984,0,631,346,4023,207,16,57
765,5,1984,0,458,261,2696,146,15,43
766,6,1984,0,490,286,3241,158,20,32
767,7,1984,0,494,251,3171,157,26,55
768,8,1984,0,531,323,4085,190,27,33
769,9,1984,0,586,332,3645,192,19,50
770,10,1984,0,515,298,3570,193,31,42
771,12,1984,0,527,250,2810,154,23,57
772,13,1984,0,551,310,3265,174,22,42
773,14,1984,0,492,262,3050,170,22,60
774,15,1984,0,443,262,3126,162,27,38
775,16,1984,0,529,288,3375,173,20,48
776,18,1984,0,511,312,3502,198,24,44
777,19,1984,0,466,288,3511,179,27,37
778,30,1984,0,447,271,3179,168,23,32
779,20,1984,0,551,315,3146,168,16,44
780,22,1984,0,513,283,3214,183,25,55
781,23,1984,0,508,254,2752,147,19,64
782,24,1984,0,566,346,3666,179,18,43
783,11,1984,0,575,318,3772,193,25,66
784,26,1984,0,422,239,2453,145,23,55
785,27,1984,0,521,265,3174,160,18,55
786,28,1984,0,515,299,3299,168,19,47
787,31,1984,0,490,319,3779,182,35,25
788,0,1984,1,432,0,1795,101,10,0
789,1,1984,1,378,0,1377,72,10,0
790,2,1984,1,477,0,1868,114,21,0
791,3,1984,1,531,0,2106,137,19,0
792,4,1984,1,435,0,1664,89,10,0
793,5,1984,1,494,0,1945,99,10,0
794,6,1984,1,511,0,2233,140,27,0
795,7,1984,1,442,0,1923,107,11,0
796,8,1984,1,457,0,1851,109,23,0
797,9,1984,1,523,0,1980,121,10,0
798,10,1984,1,559,0,2007,126,16,0
799,12,1984,1,510,0,2226,107,8,0
800,13,1984,1,458,0,2155,132,16,0
801,14,1984,1,556,0,2189,124,12,0
802,15,1984,1,538,0,2153,130,16,0
803,16,1984,1,474,0,1818,107,10,0
804,18,1984,1,497,0,2064,119,16,0
805,19,1984,1,519,0,1808,120,17,0
806,30,1984,1,596,0,2789,158,27,0
807,20,1984,1,545,0,2145,135,14,0
808,22,1984,1,498,0,1886,110,11,0
809,23,1984,1,517,0,1892,108,12,0
810,24,1984,1,449,0,1600,108,15,0
811,11,1984,1,390,0,1589,91,13,0
812,26,1984,1,549,0,2461,131,13,0
813,27,1984,1,475,0,1789,100,11,0
814,28,1984,1,454,0,1617,91,12,0
815,31,1984,1,547,0,2573,144,20,0
816,0,1985,0,621,346,3508,183,11,60
817,1,1985,0,522,249,2816,140,16,64
818,2,1985,0,518,297,3664,190,26,40
819,3,1985,0,477,265,3078,160,24,25
820,4,1985,0,547,277,3206,168,22,47
821,5,1985,0,509,289,3107,173,18,44
822,6,1985,0,505,318,3678,184,18,35
823,7,1985,0,461,253,3003,169,34,32
824,8,1985,0,595,357,4293,218,28,40
825,9,1985,0,576,332,3489,184,22,37
826,10,1985,0,504,275,3454,191,24,36
827,12,1985,0,549,279,3755,194,20,62
828,13,1985,0,487,257,3511,164,21,38
829,14,1985,0,478,251,2930,159,18,53
830,15,1985,0,535,289,3798,181,32,42
831,16,1985,0,535,278,2838,163,20,68
832,18,1985,0,507,267,3256,154,17,49
833,19,1985,0,478,283,2906,158,16,45
834,30,1985,0,462,260,3341,160,29,41
835,20,1985,0,509,295,3126,179,22,48
836,22,1985,0,525,262,3059,168,14,51
837,23,1985,0,511,251,2998,166,22,65
838,24,1985,0,548,296,3062,154,19,56
839,11,1985,0,465,239,2746,136,19,52
840,26,1985,0,529,306,3653,189,26,46
841,27,1985,0,496,273,3323,178,22,61
842,28,1985,0,484,287,2783,145,18,36
843,31,1985,0,490,280,3241,164,20,33
844,0,1985,1,435,0,1683,89,10,0
845,1,1985,1,359,0,1319,74,6,0
846,2,1985,1,461,0,1999,118,23,0
847,3,1985,1,569,0,2462,141,20,0
848,4,1985,1,475,0,1973,103,10,0
849,5,1985,1,497,0,1851,105,14,0
850,6,1985,1,547,0,2430,146,28,0
851,7,1985,1,552,0,2378,116,11,0
852,8,1985,1,470,0,1972,121,25,0
853,9,1985,1,513,0,2169,129,18,0
854,10,1985,1,539,0,2145,125,20,0
855,12,1985,1,465,0,1853,98,18,0
856,13,1985,1,509,0,2256,135,15,0
857,14,1985,1,526,0,2205,123,17,0
858,15,1985,1,437,0,2052,112,24,0
859,16,1985,1,419,0,1482,77,9,0
860,18,1985,1,433,0,1516,86,10,0
861,19,1985,1,560,0,2685,179,19,0
862,30,1985,1,588,0,2814,151,21,0
863,20,1985,1,494,0,2047,111,17,0
864,22,1985,1,466,0,1655,92,15,0
865,23,1985,1,461,0,1605,73,7,0
866,24,1985,1,444,0,1586,104,9,0
867,11,1985,1,424,0,1734,92,11,0
868,26,1985,1,508,0,2162,125,19,0
869,27,1985,1,473,0,1837,90,12,0
870,28,1985,1,470,0,1876,105,19,0
871,31,1985,1,542,0,2223,139,16,0
872,0,1986,0,604,324,3325,172,18,51
873,1,1986,0,513,243,2667,151,12,62
874,2,1986,0,495,278,3152,170,17,42
875,3,1986,0,570,343,3802,204,21,36
876,4,1986,0,545,301,3296,177,21,49
877,5,1986,0,518,291,3288,170,21,35
878,6,1986,0,484,289,3685,177,23,19
879,7,1986,0,436,215,2637,149,21,41
880,8,1986,0,509,288,3688,182,27,62
881,9,1986,0,569,303,3195,172,21,44
882,10,1986,0,510,306,3739,185,28,24
883,12,1986,0,464,226,2785,147,21,53
884,13,1986,0,485,290,3557,176,22,33
885,14,1986,0,532,260,3235,159,21,53
886,15,1986,0,453,241,2992,140,19,26
887,16,1986,0,587,334,3473,178,15,59
888,18,1986,0,603,348,4389,216,35,28
889,19,1986,0,468,279,2800,149,14,41
890,30,1986,0,490,228,2999,145,25,32
891,20,1986,0,448,267,2920,151,31,28
892,22,1986,0,473,255,2978,157,15,48
893,23,1986,0,501,271,3076,168,21,63
894,24,1986,0,539,313,3190,169,17,39
895,11,1986,0,532,302,3492,181,21,55
896,26,1986,0,576,331,3543,197,21,47
897,27,1986,0,535,301,3582,193,20,47
898,28,1986,0,536,311,3380,176,22,43
899,31,1986,0,494,276,3216,156,16,38
900,0,1986,1,406,0,1555,97,8,0
901,1,1986,1,427,0,1463,67,4,0
902,2,1986,1,514,0,2122,135,23,0
903,3,1986,1,465,0,1721,100,18,0
904,4,1986,1,432,0,1651,93,13,0
905,5,1986,1,494,0,1981,113,12,0
906,6,1986,1,558,0,2648,163,31,0
907,7,1986,1,560,0,2227,125,17,0
908,8,1986,1,475,0,1678,105,14,0
909,9,1986,1,485,0,1739,112,13,0
910,10,1986,1,517,0,1962,123,14,0
911,12,1986,1,500,0,2200,118,17,0
912,13,1986,1,540,0,2493,147,23,0
913,14,1986,1,458,0,1989,99,14,0
914,15,1986,1,485,0,1916,110,10,0
915,16,1986,1,350,0,1284,78,10,0
916,18,1986,1,450,0,1661,92,12,0
917,19,1986,1,519,0,2349,136,15,0
918,30,1986,1,532,0,2035,105,13,0
919,20,1986,1,565,0,2095,135,16,0
920,22,1986,1,510,0,2203,119,19,0
921,23,1986,1,439,0,1728,85,19,0
922,24,1986,1,460,0,1681,93,9,0
923,11,1986,1,459,0,1805,103,14,0
924,26,1986,1,486,0,1559,105,11,0
925,27,1986,1,471,0,1759,92,12,0
926,28,1986,1,471,0,1872,97,10,0
927,31,1986,1,481,0,1796,106,10,0
928,0,1987,0,467,224,2484,131,13,37
929,1,1987,0,507,255,2802,158,24,70
930,2,1987,0,456,267,3056,168,24,40
931,3,1987,0,447,249,2854,162,25,34
932,4,1987,0,456,261,2796,147,15,31
933,5,1987,0,467,246,2831,133,15,34
934,6,1987,0,457,271,2949,164,23,39
935,7,1987,0,490,276,3383,168,30,41
936,8,1987,0,441,227,2782,136,19,45
937,9,1987,0,484,279,3306,172,25,26
938,10,1987,0,501,250,2760,162,19,39
939,12,1987,0,502,269,3444,173,21,51
940,13,1987,0,494,295,3247,175,21,21
941,14,1987,0,561,305,3606,187,29,57
942,15,1987,0,453,243,3173,163,26,17
943,16,1987,0,508,292,2890,147,17,55
944,18,1987,0,488,260,3206,153,27,29
945,19,1987,0,459,259,3203,163,23,42
946,30,1987,0,495,266,3145,155,25,35
947,20,1987,0,469,279,3003,152,14,34
948,22,1987,0,520,273,3099,161,17,43
949,23,1987,0,425,224,2727,136,18,44
950,24,1987,0,504,281,3389,162,31,38
951,11,1987,0,527,276,3343,178,19,53
952,26,1987,0,489,246,2800,156,25,47
953,27,1987,0,445,255,2958,148,20,37
954,28,1987,0,481,290,3310,169,22,26
955,31,1987,0,498,278,3100,159,24,41
956,0,1987,1,429,0,1611,95,8,0
957,1,1987,1,413,0,1413,77,5,0
958,2,1987,1,441,0,1641,97,15,0
959,3,1987,1,541,0,2052,115,11,0
960,4,1987,1,454,0,2017,104,16,0
961,5,1987,1,401,0,1433,85,7,0
962,6,1987,1,500,0,2038,125,18,0
963,7,1987,1,492,0,2001,116,16,0
964,8,1987,1,522,0,2171,121,14,0
965,9,1987,1,535,0,2333,139,16,0
966,10,1987,1,463,0,1790,96,6,0
967,12,1987,1,459,0,1617,87,19,0
968,13,1987,1,498,0,2198,118,18,0
969,14,1987,1,428,0,1643,84,16,0
970,15,1987,1,600,0,2734,162,24,0
971,16,1987,1,493,0,1768,98,14,0
972,18,1987,1,476,0,1835,117,15,0
973,19,1987,1,504,0,2070,121,18,0
974,30,1987,1,446,0,1848,100,10,0
975,20,1987,1,521,0,1920,119,15,0
976,22,1987,1,491,0,1778,112,13,0
977,23,1987,1,469,0,1637,98,12,0
978,24,1987,1,419,0,1732,95,8,0
979,11,1987,1,441,0,1679,103,10,0
980,26,1987,1,388,0,1550,81,6,0
981,27,1987,1,472,0,2201,134,14,0
982,28,1987,1,455,0,1610,94,8,0
983,31,1987,1,440,0,1724,96,9,0
984,0,1988,0,530,292,2987,161,25,42
985,1,1988,0,545,245,3034,158,18,43
986,2,1988,0,524,283,3134,177,19,42
987,3,1988,0,448,250,2724,146,14,46
988,4,1988,0,467,262,2933,161,18,36
989,5,1988,0,474,245,2847,162,13,37
990,6,1988,0,527,304,3604,169,19,20
991,7,1988,0,508,264,3244,170,30,39
992,8,1988,0,517,274,3285,173,22,34
993,9,1988,0,410,214,2434,136,12,23
994,10,1988,0,539,321,3602,184,21,30
995,12,1988,0,523,264,3556,180,30,46
996,13,1988,0,491,298,3275,173,19,24
997,14,1988,0,578,309,4147,200,23,42
998,15,1988,0,504,281,3373,167,17,30
999,16,1988,0,566,294,3327,177,23,52
1000,18,1988,0,476,244,3509,162,28,45
1001,19,1988,0,513,337,3279,179,17,47
1002,30,1988,0,512,281,3266,170,22,42
1003,20,1988,0,474,256,2733,136,12,30
1004,22,1988,0,436,234,2582,138,13,29
1005,23,1988,0,483,265,3171,165,23,40
1006,24,1988,0,571,307,3300,166,17,56
1007,11,1988,0,497,261,3439,153,24,43
1008,26,1988,0,505,277,3327,167,19,31
1009,27,1988,0,501,280,3353,171,21,30
1010,28,1988,0,532,309,3941,182,25,19
1011,31,1988,0,480,219,2489,132,12,37
1012,0,1988,1,441,0,1588,90,8,0
1013,1,1988,1,389,0,1326,76,5,0
1014,2,1988,1,493,0,2048,126,18,0
1015,3,1988,1,477,0,1854,114,14,0
1016,4,1988,1,552,0,2538,140,21,0
1017,5,1988,1,498,0,1920,114,13,0
1018,6,1988,1,478,0,1551,105,21,0
1019,7,1988,1,467,0,1925,111,19,0
1020,8,1988,1,521,0,2133,135,15,0
1021,9,1988,1,609,0,2592,162,23,0
1022,10,1988,1,447,0,1694,109,14,0
1023,12,1988,1,454,0,1858,93,13,0
1024,13,1988,1,557,0,2506,155,22,0
1025,14,1988,1,466,0,1652,85,11,0
1026,15,1988,1,518,0,2319,124,14,0
1027,16,1988,1,454,0,1759,95,8,0
1028,18,1988,1,517,0,2124,123,15,0
1029,19,1988,1,511,0,2037,128,16,0
1030,30,1988,1,431,0,1592,94,20,0
1031,20,1988,1,514,0,2110,130,17,0
1032,22,1988,1,496,0,2099,119,20,0
1033,23,1988,1,533,0,2208,124,17,0
1034,24,1988,1,414,0,1686,100,12,0
1035,11,1988,1,442,0,1745,113,17,0
1036,26,1988,1,442,0,1779,97,7,0
1037,27,1988,1,509,0,2286,134,14,0
1038,28,1988,1,516,0,1864,109,20,0
1039,31,1988,1,435,0,1602,85,10,0
1040,0,1989,0,564,316,3235,179,15,43
1041,1,1989,0,554,307,3832,191,21,39
1042,2,1989,0,482,256,3135,151,22,33
1043,3,1989,0,508,255,3206,155,14,38
1044,4,1989,0,504,268,2827,142,13,47
1045,5,1989,0,540,269,3161,161,20,45
1046,6,1989,0,515,301,3437,170,29,33
1047,7,1989,0,531,286,3575,185,24,30
1048,8,1989,0,513,283,2951,172,15,48
1049,9,1989,0,471,236,2527,141,16,36
1050,10,1989,0,556,322,3534,192,15,46
1051,12,1989,0,488,301,3565,183,21,29
1052,13,1989,0,513,315,3543,181,21,39
1053,14,1989,0,529,258,3289,171,26,62
1054,15,1989,0,437,259,3554,163,19,31
1055,16,1989,0,486,273,3125,159,16,39
1056,18,1989,0,514,282,3858,178,31,28
1057,19,1989,0,570,370,3916,189,19,40
1058,30,1989,0,467,269,3542,165,28,36
1059,20,1989,0,476,302,3339,179,22,34
1060,22,1989,0,449,259,3666,176,27,31
1061,23,1989,0,506,277,3063,160,18,35
1062,24,1989,0,577,345,4024,181,24,42
1063,11,1989,0,530,277,3571,177,25,40
1064,26,1989,0,577,320,3860,198,23,47
1065,27,1989,0,445,252,3097,158,23,32
1066,28,1989,0,548,290,3541,177,17,31
1067,31,1989,0,488,252,2501,140,18,71
1068,0,1989,1,372,0,1383,76,9,0
1069,1,1989,1,446,0,1897,118,21,0
1070,2,1989,1,482,0,2162,115,9,0
1071,3,1989,1,484,0,1840,118,15,0
1072,4,1989,1,426,0,1580,90,10,0
1073,5,1989,1,446,0,1670,93,8,0
1074,6,1989,1,479,0,2023,115,18,0
1075,7,1989,1,539,0,2302,113,12,0
1076,8,1989,1,479,0,1813,102,13,0
1077,9,1989,1,445,0,1766,92,9,0
1078,10,1989,1,507,0,2077,126,10,0
1079,12,1989,1,543,0,1991,116,17,0
1080,13,1989,1,493,0,2153,138,19,0
1081,14,1989,1,426,0,1605,81,6,0
1082,15,1989,1,572,0,2471,156,26,0
1083,16,1989,1,421,0,1539,91,10,0
1084,18,1989,1,517,0,2136,127,16,0
1085,19,1989,1,454,0,1621,98,18,0
1086,30,1989,1,437,0,1669,119,20,0
1087,20,1989,1,460,0,2008,116,15,0
1088,22,1989,1,495,0,1978,110,19,0
1089,23,1989,1,504,0,1940,121,15,0
1090,24,1989,1,404,0,1543,101,13,0
1091,11,1989,1,384,0,1344,72,9,0
1092,26,1989,1,373,0,1326,79,10,0
1093,27,1989,1,520,0,2118,119,11,0
1094,28,1989,1,498,0,2008,112,16,0
1095,31,1989,1,462,0,1683,100,14,0
1096,0,1990,0,522,265,3015,157,17,44
1097,1,1990,0,495,258,2920,147,19,41
1098,2,1990,0,543,300,3520,180,24,25
1099,3,1990,0,455,254,2799,159,17,43
1100,4,1990,0,479,284,3382,181,22,34
1101,5,1990,0,444,253,3085,169,32,32
1102,6,1990,0,471,263,3256,168,22,34
1103,7,1990,0,402,233,2898,146,29,36
1104,8,1990,0,462,254,2910,152,22,45
1105,9,1990,0,512,267,3241,164,16,60
1106,10,1990,0,492,301,3402,176,20,29
1107,12,1990,0,470,271,2639,153,12,36
1108,13,1990,0,462,257,2716,145,14,45
1109,14,1990,0,566,273,3491,169,23,45
1110,15,1990,0,537,297,3913,179,31,33
1111,16,1990,0,496,278,2747,139,12,30
1112,18,1990,0,516,311,3437,186,23,38
1113,19,1990,0,507,319,3346,173,21,41
1114,30,1990,0,460,267,3060,160,18,38
1115,20,1990,0,479,256,3383,160,20,27
1116,22,1990,0,374,218,3021,139,21,33
1117,23,1990,0,437,246,2697,152,20,48
1118,24,1990,0,501,296,3762,176,30,30
1119,11,1990,0,514,281,3143,166,21,45
1120,26,1990,0,534,316,3319,167,21,42
1121,27,1990,0,504,300,3004,171,19,33
1122,28,1990,0,460,236,2500,130,9,34
1123,31,1990,0,422,218,2643,136,20,47
1124,0,1990,1,353,0,1258,77,7,0
1125,1,1990,1,391,0,1572,91,10,0
1126,2,1990,1,442,0,2085,117,15,0
1127,3,1990,1,483,0,1808,105,13,0
1128,4,1990,1,456,0,1963,110,16,0
1129,5,1990,1,511,0,2105,117,21,0
1130,6,1990,1,496,0,2223,130,20,0
1131,7,1990,1,521,0,2318,140,20,0
1132,8,1990,1,424,0,1515,92,10,0
1133,9,1990,1,373,0,1640,85,12,0
1134,10,1990,1,513,0,2212,130,12,0
1135,12,1990,1,482,0,1976,109,18,0
1136,13,1990,1,461,0,1831,110,11,0
1137,14,1990,1,337,0,1169,59,9,0
1138,15,1990,1,413,0,1357,79,11,0
1139,16,1990,1,388,0,1459,90,9,0
1140,18,1990,1,423,0,2018,112,15,0
1141,19,1990,1,532,0,2388,142,22,0
1142,30,1990,1,392,0,1575,89,12,0
1143,20,1990,1,475,0,2059,113,16,0
1144,22,1990,1,565,0,2676,151,29,0
1145,23,1990,1,439,0,1716,95,4,0
1146,24,1990,1,418,0,1649,93,17,0
1147,11,1990,1,382,0,1587,77,8,0
1148,26,1990,1,410,0,1559,91,8,0
1149,27,1990,1,413,0,1605,86,7,0
1150,28,1990,1,446,0,1615,102,13,0
1151,31,1990,1,503,0,2074,107,12,0
1152,0,1991,0,499,267,3042,155,16,31
1153,1,1991,0,513,286,2927,164,19,40
1154,2,1991,0,505,303,3990,191,26,21
1155,3,1991,0,536,299,3414,166,12,31
1156,4,1991,0,476,246,2755,147,12,52
1157,5,1991,0,522,312,3209,179,20,35
1158,6,1991,0,438,257,2872,147,15,39
1159,7,1991,0,447,268,2916,156,12,25
1160,8,1991,0,503,300,3445,181,22,28
1161,9,1991,0,471,279,3228,168,17,39
1162,10,1991,0,388,240,2800,152,22,29
1163,12,1991,0,540,320,3495,180,17,23
